Running on cuda:0
[2018-09-22 16:38] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3609.43, Accuracy = 0.12, Loss = 7.616
[2018-09-22 18:10] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 1500.60, Accuracy = 0.12, Loss = 3.849
[2018-09-22 18:10] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 1494.62, Accuracy = 0.09, Loss = 3.931
[2018-09-22 18:10] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 1493.19, Accuracy = 0.14, Loss = 3.491
[2018-09-22 18:10] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 1498.46, Accuracy = 0.11, Loss = 4.028
[2018-09-22 18:10] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 1494.41, Accuracy = 0.09, Loss = 3.798
[2018-09-22 18:10] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 1508.45, Accuracy = 0.08, Loss = 3.901
[2018-09-22 18:10] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 1522.27, Accuracy = 0.13, Loss = 3.671
[2018-09-22 18:10] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 1484.57, Accuracy = 0.12, Loss = 3.738
[2018-09-22 18:10] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 1521.82, Accuracy = 0.09, Loss = 4.031
[2018-09-22 18:10] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 1523.14, Accuracy = 0.07, Loss = 4.088
[2018-09-22 18:10] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 1502.90, Accuracy = 0.09, Loss = 3.940
[2018-09-22 18:10] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 1498.44, Accuracy = 0.04, Loss = 4.123
[2018-09-22 18:10] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 1475.91, Accuracy = 0.13, Loss = 3.460
[2018-09-22 18:10] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 1496.93, Accuracy = 0.05, Loss = 3.606
[2018-09-22 18:10] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 1509.42, Accuracy = 0.09, Loss = 3.705
[2018-09-22 18:10] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 1529.49, Accuracy = 0.10, Loss = 3.613
[2018-09-22 18:10] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 1477.13, Accuracy = 0.09, Loss = 3.780
[2018-09-22 18:10] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 1491.93, Accuracy = 0.09, Loss = 3.677
[2018-09-22 18:10] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 1469.22, Accuracy = 0.06, Loss = 3.977
[2018-09-22 18:10] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 1502.45, Accuracy = 0.15, Loss = 3.516
[2018-09-22 18:10] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 1508.07, Accuracy = 0.10, Loss = 3.730
[2018-09-22 18:10] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 1490.05, Accuracy = 0.09, Loss = 3.493
[2018-09-22 18:10] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 1468.61, Accuracy = 0.13, Loss = 3.741
[2018-09-22 18:10] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 1502.43, Accuracy = 0.09, Loss = 3.329
[2018-09-22 18:10] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 1462.69, Accuracy = 0.07, Loss = 3.531
[2018-09-22 18:10] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 1513.56, Accuracy = 0.09, Loss = 3.593
[2018-09-22 18:10] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 1462.33, Accuracy = 0.08, Loss = 3.358
[2018-09-22 18:10] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 1516.41, Accuracy = 0.09, Loss = 3.518
[2018-09-22 18:10] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 1465.70, Accuracy = 0.06, Loss = 3.397
[2018-09-22 18:10] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 1501.38, Accuracy = 0.10, Loss = 3.595
[2018-09-22 18:10] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 1477.93, Accuracy = 0.07, Loss = 3.696
[2018-09-22 18:10] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 1498.08, Accuracy = 0.16, Loss = 3.571
[2018-09-22 18:10] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 1484.16, Accuracy = 0.08, Loss = 3.515
[2018-09-22 18:10] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 1539.05, Accuracy = 0.11, Loss = 3.456
[2018-09-22 18:10] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 1498.32, Accuracy = 0.10, Loss = 3.563
[2018-09-22 18:10] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 1507.01, Accuracy = 0.10, Loss = 3.468
[2018-09-22 18:10] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 1514.80, Accuracy = 0.10, Loss = 3.427
[2018-09-22 18:10] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 1519.68, Accuracy = 0.12, Loss = 3.285
[2018-09-22 18:10] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 1502.47, Accuracy = 0.15, Loss = 3.247
[2018-09-22 18:10] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 1501.31, Accuracy = 0.05, Loss = 3.529
[2018-09-22 18:10] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 1518.89, Accuracy = 0.10, Loss = 3.357
[2018-09-22 18:10] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 1516.65, Accuracy = 0.10, Loss = 3.166
[2018-09-22 18:10] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 1482.85, Accuracy = 0.12, Loss = 3.304
[2018-09-22 18:10] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 1518.20, Accuracy = 0.12, Loss = 3.570
[2018-09-22 18:10] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 1524.95, Accuracy = 0.09, Loss = 3.286
[2018-09-22 18:10] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 1505.26, Accuracy = 0.12, Loss = 3.579
[2018-09-22 18:10] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 1496.57, Accuracy = 0.11, Loss = 3.420
[2018-09-22 18:10] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 1502.18, Accuracy = 0.05, Loss = 3.367
[2018-09-22 18:10] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 1500.67, Accuracy = 0.04, Loss = 3.472
[2018-09-22 18:10] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 1513.67, Accuracy = 0.12, Loss = 3.448
[2018-09-22 18:10] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 1502.85, Accuracy = 0.09, Loss = 3.398
[2018-09-22 18:10] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 1517.33, Accuracy = 0.09, Loss = 3.504
[2018-09-22 18:10] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 1498.16, Accuracy = 0.14, Loss = 3.314
[2018-09-22 18:10] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 1502.33, Accuracy = 0.09, Loss = 3.265
[2018-09-22 18:10] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 1501.12, Accuracy = 0.14, Loss = 3.363
[2018-09-22 18:10] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 1498.99, Accuracy = 0.09, Loss = 3.352
[2018-09-22 18:11] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 1525.01, Accuracy = 0.06, Loss = 3.314
[2018-09-22 18:11] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 1483.04, Accuracy = 0.16, Loss = 3.242
[2018-09-22 18:11] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 1492.91, Accuracy = 0.09, Loss = 3.184
[2018-09-22 18:11] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 1470.56, Accuracy = 0.06, Loss = 3.357
[2018-09-22 18:11] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 1447.63, Accuracy = 0.12, Loss = 3.255
[2018-09-22 18:11] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 1519.90, Accuracy = 0.09, Loss = 3.320
[2018-09-22 18:11] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 1518.66, Accuracy = 0.11, Loss = 3.301
[2018-09-22 18:11] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 1493.46, Accuracy = 0.09, Loss = 3.214
[2018-09-22 18:11] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 1475.80, Accuracy = 0.13, Loss = 3.140
[2018-09-22 18:11] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 1466.65, Accuracy = 0.09, Loss = 3.368
[2018-09-22 18:11] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 1453.64, Accuracy = 0.09, Loss = 3.316
[2018-09-22 18:11] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 1418.47, Accuracy = 0.13, Loss = 2.878
[2018-09-22 18:11] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 1565.34, Accuracy = 0.12, Loss = 3.241
[2018-09-22 18:11] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 1486.52, Accuracy = 0.09, Loss = 3.128
[2018-09-22 18:11] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 1567.09, Accuracy = 0.06, Loss = 3.101
[2018-09-22 18:11] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 1352.70, Accuracy = 0.12, Loss = 2.974
[2018-09-22 18:11] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 1371.38, Accuracy = 0.09, Loss = 3.183
[2018-09-22 18:11] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 1341.50, Accuracy = 0.09, Loss = 3.108
[2018-09-22 18:11] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 1341.95, Accuracy = 0.10, Loss = 3.146
[2018-09-22 18:11] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 1379.70, Accuracy = 0.08, Loss = 3.369
[2018-09-22 18:11] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 1344.81, Accuracy = 0.09, Loss = 3.078
[2018-09-22 18:11] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 1367.82, Accuracy = 0.07, Loss = 3.253
[2018-09-22 18:11] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 1331.52, Accuracy = 0.14, Loss = 2.976
[2018-09-22 18:11] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 1383.38, Accuracy = 0.05, Loss = 3.124
[2018-09-22 18:11] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 1352.05, Accuracy = 0.07, Loss = 3.177
[2018-09-22 18:11] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 1357.04, Accuracy = 0.16, Loss = 2.869
[2018-09-22 18:11] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 1371.47, Accuracy = 0.14, Loss = 3.114
[2018-09-22 18:11] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 1354.24, Accuracy = 0.07, Loss = 3.211
[2018-09-22 18:11] Train Step 2010/10000, Batch Size = 128, Examples/Sec = 1365.02, Accuracy = 0.16, Loss = 2.953
[2018-09-22 18:11] Train Step 2020/10000, Batch Size = 128, Examples/Sec = 1363.24, Accuracy = 0.12, Loss = 3.119
[2018-09-22 18:11] Train Step 2030/10000, Batch Size = 128, Examples/Sec = 1387.35, Accuracy = 0.11, Loss = 3.204
[2018-09-22 18:11] Train Step 2040/10000, Batch Size = 128, Examples/Sec = 1368.01, Accuracy = 0.10, Loss = 3.328
[2018-09-22 18:11] Train Step 2050/10000, Batch Size = 128, Examples/Sec = 1342.57, Accuracy = 0.13, Loss = 3.342
[2018-09-22 18:11] Train Step 2060/10000, Batch Size = 128, Examples/Sec = 1372.05, Accuracy = 0.11, Loss = 3.197
[2018-09-22 18:11] Train Step 2070/10000, Batch Size = 128, Examples/Sec = 1382.37, Accuracy = 0.12, Loss = 3.040
[2018-09-22 18:11] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 1368.95, Accuracy = 0.12, Loss = 3.039
[2018-09-22 18:11] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 1361.80, Accuracy = 0.07, Loss = 3.166
[2018-09-22 18:11] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 1354.66, Accuracy = 0.09, Loss = 3.159
[2018-09-22 18:11] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 1367.68, Accuracy = 0.10, Loss = 3.036
[2018-09-22 18:11] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 1359.23, Accuracy = 0.10, Loss = 3.050
[2018-09-22 18:11] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 1507.06, Accuracy = 0.07, Loss = 3.083
[2018-09-22 18:11] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 1504.26, Accuracy = 0.10, Loss = 3.166
[2018-09-22 18:11] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 1511.48, Accuracy = 0.08, Loss = 3.033
[2018-09-22 18:11] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 1499.89, Accuracy = 0.06, Loss = 3.080
[2018-09-22 18:11] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 1510.41, Accuracy = 0.09, Loss = 3.240
[2018-09-22 18:11] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 1507.90, Accuracy = 0.12, Loss = 2.930
[2018-09-22 18:11] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 1495.40, Accuracy = 0.15, Loss = 2.955
[2018-09-22 18:11] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 1522.04, Accuracy = 0.07, Loss = 3.086
[2018-09-22 18:11] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 1509.52, Accuracy = 0.10, Loss = 3.028
[2018-09-22 18:11] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 1475.11, Accuracy = 0.10, Loss = 3.090
[2018-09-22 18:11] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 1515.26, Accuracy = 0.14, Loss = 2.804
[2018-09-22 18:11] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 1520.24, Accuracy = 0.07, Loss = 3.191
[2018-09-22 18:11] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 1503.85, Accuracy = 0.16, Loss = 2.829
[2018-09-22 18:11] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 1493.81, Accuracy = 0.12, Loss = 2.936
[2018-09-22 18:11] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 1463.50, Accuracy = 0.08, Loss = 2.997
[2018-09-22 18:11] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 1503.16, Accuracy = 0.16, Loss = 2.990
[2018-09-22 18:11] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 1470.47, Accuracy = 0.10, Loss = 3.103
[2018-09-22 18:11] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 1498.05, Accuracy = 0.05, Loss = 3.046
[2018-09-22 18:11] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 1470.23, Accuracy = 0.10, Loss = 2.850
[2018-09-22 18:11] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 1479.29, Accuracy = 0.12, Loss = 2.741
[2018-09-22 18:11] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 1478.29, Accuracy = 0.09, Loss = 2.953
[2018-09-22 18:11] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 1497.85, Accuracy = 0.07, Loss = 3.209
[2018-09-22 18:11] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 1462.63, Accuracy = 0.09, Loss = 2.931
[2018-09-22 18:11] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 1445.36, Accuracy = 0.16, Loss = 2.847
[2018-09-22 18:11] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 1360.84, Accuracy = 0.13, Loss = 3.043
[2018-09-22 18:11] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 1350.74, Accuracy = 0.13, Loss = 2.948
[2018-09-22 18:12] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 1366.81, Accuracy = 0.08, Loss = 2.935
[2018-09-22 18:12] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 1353.78, Accuracy = 0.12, Loss = 2.983
[2018-09-22 18:12] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 1364.89, Accuracy = 0.08, Loss = 3.131
[2018-09-22 18:12] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 1367.64, Accuracy = 0.09, Loss = 2.847
[2018-09-22 18:12] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 1341.34, Accuracy = 0.09, Loss = 2.912
[2018-09-22 18:12] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 1358.39, Accuracy = 0.08, Loss = 2.982
[2018-09-22 18:12] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 1364.05, Accuracy = 0.10, Loss = 2.915
[2018-09-22 18:12] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 1376.88, Accuracy = 0.09, Loss = 3.033
[2018-09-22 18:12] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 1371.49, Accuracy = 0.06, Loss = 3.046
[2018-09-22 18:12] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 1372.89, Accuracy = 0.07, Loss = 3.060
[2018-09-22 18:12] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 1354.57, Accuracy = 0.11, Loss = 3.001
[2018-09-22 18:12] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 1366.04, Accuracy = 0.09, Loss = 3.005
[2018-09-22 18:12] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 1364.31, Accuracy = 0.08, Loss = 2.855
[2018-09-22 18:12] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 1369.54, Accuracy = 0.15, Loss = 2.802
[2018-09-22 18:12] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 1357.02, Accuracy = 0.05, Loss = 2.965
[2018-09-22 18:12] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 1362.35, Accuracy = 0.14, Loss = 2.811
[2018-09-22 18:12] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 1354.81, Accuracy = 0.11, Loss = 2.997
[2018-09-22 18:12] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 1368.28, Accuracy = 0.07, Loss = 3.192
[2018-09-22 18:12] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 1357.71, Accuracy = 0.12, Loss = 2.724
[2018-09-22 18:12] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 1360.25, Accuracy = 0.06, Loss = 3.080
[2018-09-22 18:12] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 1370.90, Accuracy = 0.09, Loss = 2.953
[2018-09-22 18:12] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 1346.02, Accuracy = 0.07, Loss = 3.113
[2018-09-22 18:12] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 1348.32, Accuracy = 0.12, Loss = 2.718
[2018-09-22 18:12] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 1340.62, Accuracy = 0.05, Loss = 2.826
[2018-09-22 18:12] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 1358.36, Accuracy = 0.06, Loss = 2.963
[2018-09-22 18:12] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 1344.11, Accuracy = 0.12, Loss = 2.696
[2018-09-22 18:12] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 1375.86, Accuracy = 0.12, Loss = 2.783
[2018-09-22 18:12] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 1348.50, Accuracy = 0.06, Loss = 3.032
[2018-09-22 18:12] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 1357.44, Accuracy = 0.08, Loss = 3.117
[2018-09-22 18:12] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 1511.35, Accuracy = 0.12, Loss = 2.794
[2018-09-22 18:12] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 1516.17, Accuracy = 0.12, Loss = 2.700
[2018-09-22 18:12] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 1530.43, Accuracy = 0.07, Loss = 2.864
[2018-09-22 18:12] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 1475.92, Accuracy = 0.13, Loss = 2.996
[2018-09-22 18:12] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 1486.00, Accuracy = 0.13, Loss = 2.802
[2018-09-22 18:12] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 1519.74, Accuracy = 0.06, Loss = 2.927
[2018-09-22 18:12] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 1518.47, Accuracy = 0.05, Loss = 2.991
[2018-09-22 18:12] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 1508.48, Accuracy = 0.12, Loss = 2.808
[2018-09-22 18:12] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 1503.35, Accuracy = 0.18, Loss = 2.615
[2018-09-22 18:12] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 1499.22, Accuracy = 0.09, Loss = 2.837
[2018-09-22 18:12] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 1496.03, Accuracy = 0.10, Loss = 2.854
[2018-09-22 18:12] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 1507.39, Accuracy = 0.13, Loss = 2.828
[2018-09-22 18:12] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 1481.88, Accuracy = 0.13, Loss = 2.693
[2018-09-22 18:12] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 1504.92, Accuracy = 0.09, Loss = 2.773
[2018-09-22 18:12] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 1499.84, Accuracy = 0.09, Loss = 2.886
[2018-09-22 18:12] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 1496.07, Accuracy = 0.12, Loss = 2.748
[2018-09-22 18:12] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 1498.73, Accuracy = 0.16, Loss = 2.625
[2018-09-22 18:12] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 1509.06, Accuracy = 0.12, Loss = 2.681
[2018-09-22 18:12] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 1510.42, Accuracy = 0.09, Loss = 2.857
[2018-09-22 18:12] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 1496.25, Accuracy = 0.08, Loss = 2.586
[2018-09-22 18:12] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 1513.30, Accuracy = 0.12, Loss = 2.703
[2018-09-22 18:12] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 1512.20, Accuracy = 0.08, Loss = 2.687
[2018-09-22 18:12] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 1476.52, Accuracy = 0.15, Loss = 2.679
[2018-09-22 18:12] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 1471.40, Accuracy = 0.13, Loss = 2.687
[2018-09-22 18:12] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 1505.25, Accuracy = 0.05, Loss = 2.721
[2018-09-22 18:12] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 1484.54, Accuracy = 0.12, Loss = 2.551
[2018-09-22 18:12] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 1461.09, Accuracy = 0.09, Loss = 2.749
[2018-09-22 18:12] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 1459.08, Accuracy = 0.10, Loss = 2.661
[2018-09-22 18:12] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 1495.09, Accuracy = 0.17, Loss = 2.741
[2018-09-22 18:12] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 1477.06, Accuracy = 0.09, Loss = 2.813
[2018-09-22 18:12] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 1455.88, Accuracy = 0.08, Loss = 2.616
[2018-09-22 18:12] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 1468.88, Accuracy = 0.13, Loss = 2.711
[2018-09-22 18:12] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 1477.69, Accuracy = 0.07, Loss = 2.809
[2018-09-22 18:12] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 1492.53, Accuracy = 0.10, Loss = 2.698
[2018-09-22 18:12] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 1462.64, Accuracy = 0.12, Loss = 2.706
[2018-09-22 18:12] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 1505.80, Accuracy = 0.11, Loss = 2.845
[2018-09-22 18:12] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 1459.94, Accuracy = 0.11, Loss = 2.833
[2018-09-22 18:13] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 1508.06, Accuracy = 0.15, Loss = 2.774
[2018-09-22 18:13] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 1486.07, Accuracy = 0.10, Loss = 2.599
[2018-09-22 18:13] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 1480.74, Accuracy = 0.09, Loss = 2.757
[2018-09-22 18:13] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 1492.79, Accuracy = 0.14, Loss = 2.600
[2018-09-22 18:13] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 1486.66, Accuracy = 0.10, Loss = 2.843
[2018-09-22 18:13] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 1480.07, Accuracy = 0.08, Loss = 2.803
[2018-09-22 18:13] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 1488.66, Accuracy = 0.10, Loss = 2.729
[2018-09-22 18:13] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 1476.94, Accuracy = 0.08, Loss = 2.672
[2018-09-22 18:13] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 1485.25, Accuracy = 0.11, Loss = 2.580
[2018-09-22 18:13] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 1481.87, Accuracy = 0.09, Loss = 2.765
[2018-09-22 18:13] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 1491.59, Accuracy = 0.12, Loss = 2.682
[2018-09-22 18:13] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 1496.12, Accuracy = 0.14, Loss = 2.768
[2018-09-22 18:13] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 1491.83, Accuracy = 0.09, Loss = 2.705
[2018-09-22 18:13] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 1483.43, Accuracy = 0.07, Loss = 2.710
[2018-09-22 18:13] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 1499.61, Accuracy = 0.07, Loss = 2.695
[2018-09-22 18:13] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 1511.40, Accuracy = 0.16, Loss = 2.534
[2018-09-22 18:13] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 1503.27, Accuracy = 0.06, Loss = 2.849
[2018-09-22 18:13] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 1498.90, Accuracy = 0.11, Loss = 2.577
[2018-09-22 18:13] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 1503.43, Accuracy = 0.14, Loss = 2.662
[2018-09-22 18:13] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 1502.04, Accuracy = 0.05, Loss = 2.662
[2018-09-22 18:13] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 1505.85, Accuracy = 0.14, Loss = 2.679
[2018-09-22 18:13] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 1483.13, Accuracy = 0.10, Loss = 2.675
