Running on cuda:0
[2018-09-23 01:03] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 4024.13, Accuracy = 0.03, Loss = 7.153
[2018-09-23 03:37] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 1147.42, Accuracy = 0.99, Loss = 0.168
[2018-09-23 03:37] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 1136.30, Accuracy = 1.00, Loss = 0.077
[2018-09-23 03:37] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 1118.67, Accuracy = 1.00, Loss = 0.098
[2018-09-23 03:37] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 1140.95, Accuracy = 1.00, Loss = 0.081
[2018-09-23 03:37] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 1125.64, Accuracy = 1.00, Loss = 0.103
[2018-09-23 03:37] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 1122.42, Accuracy = 1.00, Loss = 0.066
[2018-09-23 03:37] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 1137.87, Accuracy = 1.00, Loss = 0.032
[2018-09-23 03:37] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 1135.74, Accuracy = 1.00, Loss = 0.031
[2018-09-23 03:37] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 1119.82, Accuracy = 0.80, Loss = 0.724
[2018-09-23 03:37] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 1139.61, Accuracy = 0.76, Loss = 0.655
[2018-09-23 03:37] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 1122.26, Accuracy = 1.00, Loss = 0.068
[2018-09-23 03:37] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 1133.23, Accuracy = 1.00, Loss = 0.049
[2018-09-23 03:37] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 1130.70, Accuracy = 1.00, Loss = 0.025
[2018-09-23 03:37] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 1147.45, Accuracy = 1.00, Loss = 0.027
[2018-09-23 03:37] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 1149.26, Accuracy = 0.92, Loss = 0.126
[2018-09-23 03:37] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 1133.82, Accuracy = 1.00, Loss = 0.039
[2018-09-23 03:37] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 1139.46, Accuracy = 1.00, Loss = 0.040
[2018-09-23 03:37] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 1132.97, Accuracy = 1.00, Loss = 0.030
[2018-09-23 03:37] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 1149.78, Accuracy = 1.00, Loss = 0.021
[2018-09-23 03:37] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 1133.15, Accuracy = 1.00, Loss = 0.024
[2018-09-23 03:37] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 1132.66, Accuracy = 1.00, Loss = 0.014
[2018-09-23 03:37] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 1134.24, Accuracy = 1.00, Loss = 0.012
[2018-09-23 03:37] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 1134.88, Accuracy = 1.00, Loss = 0.008
[2018-09-23 03:37] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 1120.94, Accuracy = 1.00, Loss = 0.006
[2018-09-23 03:38] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 1149.98, Accuracy = 1.00, Loss = 0.005
[2018-09-23 03:38] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 1131.31, Accuracy = 0.69, Loss = 1.398
[2018-09-23 03:38] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 1121.67, Accuracy = 0.84, Loss = 0.416
[2018-09-23 03:38] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 1122.72, Accuracy = 0.88, Loss = 0.280
[2018-09-23 03:38] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 1118.33, Accuracy = 1.00, Loss = 0.126
[2018-09-23 03:38] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 1125.30, Accuracy = 1.00, Loss = 0.074
[2018-09-23 03:38] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 1127.95, Accuracy = 1.00, Loss = 0.043
[2018-09-23 03:38] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 1125.89, Accuracy = 1.00, Loss = 0.038
[2018-09-23 03:38] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 1131.99, Accuracy = 1.00, Loss = 0.026
[2018-09-23 03:38] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 1133.23, Accuracy = 1.00, Loss = 0.020
[2018-09-23 03:38] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 1130.46, Accuracy = 1.00, Loss = 0.022
[2018-09-23 03:38] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 1147.37, Accuracy = 1.00, Loss = 0.020
[2018-09-23 03:38] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 1146.03, Accuracy = 1.00, Loss = 0.012
[2018-09-23 03:38] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 1146.38, Accuracy = 1.00, Loss = 0.008
[2018-09-23 03:38] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 1132.81, Accuracy = 1.00, Loss = 0.009
[2018-09-23 03:38] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 1137.20, Accuracy = 1.00, Loss = 0.006
[2018-09-23 03:38] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 1134.24, Accuracy = 1.00, Loss = 0.004
[2018-09-23 03:38] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 1135.31, Accuracy = 0.48, Loss = 1.197
[2018-09-23 03:38] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 1134.91, Accuracy = 0.89, Loss = 0.427
[2018-09-23 03:38] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 1132.29, Accuracy = 0.84, Loss = 0.744
[2018-09-23 03:38] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 1134.28, Accuracy = 1.00, Loss = 0.069
[2018-09-23 03:38] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 1147.95, Accuracy = 1.00, Loss = 0.042
[2018-09-23 03:38] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 1147.18, Accuracy = 1.00, Loss = 0.027
[2018-09-23 03:38] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 1149.39, Accuracy = 1.00, Loss = 0.012
[2018-09-23 03:38] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 1132.76, Accuracy = 1.00, Loss = 0.012
[2018-09-23 03:38] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 1131.19, Accuracy = 1.00, Loss = 0.011
[2018-09-23 03:38] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 1117.79, Accuracy = 1.00, Loss = 0.007
[2018-09-23 03:38] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 1123.24, Accuracy = 1.00, Loss = 0.006
[2018-09-23 03:38] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 1116.13, Accuracy = 1.00, Loss = 0.004
[2018-09-23 03:38] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 1125.86, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:38] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 1145.61, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:38] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 1132.28, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:38] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 1137.02, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 1123.83, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 1121.46, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 1118.52, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 1118.18, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 1118.62, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 1121.75, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 1134.43, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 1137.46, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 1153.87, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 1132.24, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:38] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 1134.04, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:38] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 1088.34, Accuracy = 0.77, Loss = 3.756
[2018-09-23 03:38] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 1103.06, Accuracy = 0.59, Loss = 1.178
[2018-09-23 03:38] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 1123.45, Accuracy = 0.87, Loss = 0.339
[2018-09-23 03:38] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 1121.29, Accuracy = 0.99, Loss = 0.116
[2018-09-23 03:38] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 1083.07, Accuracy = 0.80, Loss = 0.660
[2018-09-23 03:38] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 1095.80, Accuracy = 1.00, Loss = 0.078
[2018-09-23 03:38] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 1103.18, Accuracy = 1.00, Loss = 0.059
[2018-09-23 03:38] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 1118.50, Accuracy = 1.00, Loss = 0.045
[2018-09-23 03:39] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 1099.08, Accuracy = 1.00, Loss = 0.030
[2018-09-23 03:39] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 1102.98, Accuracy = 0.84, Loss = 0.495
[2018-09-23 03:39] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 1102.59, Accuracy = 1.00, Loss = 0.059
[2018-09-23 03:39] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 1101.36, Accuracy = 1.00, Loss = 0.032
[2018-09-23 03:39] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 1110.18, Accuracy = 1.00, Loss = 0.025
[2018-09-23 03:39] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 1130.45, Accuracy = 1.00, Loss = 0.017
[2018-09-23 03:39] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 1113.72, Accuracy = 1.00, Loss = 0.015
[2018-09-23 03:39] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 1114.25, Accuracy = 1.00, Loss = 0.010
[2018-09-23 03:39] Train Step 3920/10000, Batch Size = 128, Examples/Sec = 1114.45, Accuracy = 1.00, Loss = 0.009
[2018-09-23 03:39] Train Step 3930/10000, Batch Size = 128, Examples/Sec = 1125.32, Accuracy = 1.00, Loss = 0.007
[2018-09-23 03:39] Train Step 3940/10000, Batch Size = 128, Examples/Sec = 1106.86, Accuracy = 1.00, Loss = 0.007
[2018-09-23 03:39] Train Step 3950/10000, Batch Size = 128, Examples/Sec = 1123.60, Accuracy = 1.00, Loss = 0.007
[2018-09-23 03:39] Train Step 3960/10000, Batch Size = 128, Examples/Sec = 1104.76, Accuracy = 1.00, Loss = 0.005
[2018-09-23 03:39] Train Step 3970/10000, Batch Size = 128, Examples/Sec = 1113.45, Accuracy = 1.00, Loss = 0.004
[2018-09-23 03:39] Train Step 3980/10000, Batch Size = 128, Examples/Sec = 1124.79, Accuracy = 1.00, Loss = 0.004
[2018-09-23 03:39] Train Step 3990/10000, Batch Size = 128, Examples/Sec = 1107.40, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:39] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 1105.93, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:39] Train Step 4010/10000, Batch Size = 128, Examples/Sec = 1111.84, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:39] Train Step 4020/10000, Batch Size = 128, Examples/Sec = 1119.30, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:39] Train Step 4030/10000, Batch Size = 128, Examples/Sec = 1116.92, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:39] Train Step 4040/10000, Batch Size = 128, Examples/Sec = 1122.71, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:39] Train Step 4050/10000, Batch Size = 128, Examples/Sec = 1116.18, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:39] Train Step 4060/10000, Batch Size = 128, Examples/Sec = 1111.66, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:39] Train Step 4070/10000, Batch Size = 128, Examples/Sec = 1112.73, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:39] Train Step 4080/10000, Batch Size = 128, Examples/Sec = 1105.73, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:39] Train Step 4090/10000, Batch Size = 128, Examples/Sec = 1112.82, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:39] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 1110.20, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:39] Train Step 4110/10000, Batch Size = 128, Examples/Sec = 1113.60, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:39] Train Step 4120/10000, Batch Size = 128, Examples/Sec = 1092.99, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:39] Train Step 4130/10000, Batch Size = 128, Examples/Sec = 1113.97, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:39] Train Step 4140/10000, Batch Size = 128, Examples/Sec = 1119.93, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:39] Train Step 4150/10000, Batch Size = 128, Examples/Sec = 1115.19, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:39] Train Step 4160/10000, Batch Size = 128, Examples/Sec = 1115.22, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:39] Train Step 4170/10000, Batch Size = 128, Examples/Sec = 1116.97, Accuracy = 0.58, Loss = 1.613
[2018-09-23 03:39] Train Step 4180/10000, Batch Size = 128, Examples/Sec = 1120.32, Accuracy = 0.87, Loss = 0.212
[2018-09-23 03:39] Train Step 4190/10000, Batch Size = 128, Examples/Sec = 1117.47, Accuracy = 0.99, Loss = 0.069
[2018-09-23 03:39] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 1118.90, Accuracy = 1.00, Loss = 0.053
[2018-09-23 03:39] Train Step 4210/10000, Batch Size = 128, Examples/Sec = 1123.09, Accuracy = 1.00, Loss = 0.025
[2018-09-23 03:39] Train Step 4220/10000, Batch Size = 128, Examples/Sec = 1121.85, Accuracy = 1.00, Loss = 0.022
[2018-09-23 03:39] Train Step 4230/10000, Batch Size = 128, Examples/Sec = 1111.45, Accuracy = 1.00, Loss = 0.020
[2018-09-23 03:39] Train Step 4240/10000, Batch Size = 128, Examples/Sec = 1105.49, Accuracy = 1.00, Loss = 0.015
[2018-09-23 03:39] Train Step 4250/10000, Batch Size = 128, Examples/Sec = 1103.60, Accuracy = 1.00, Loss = 0.010
[2018-09-23 03:39] Train Step 4260/10000, Batch Size = 128, Examples/Sec = 1118.12, Accuracy = 1.00, Loss = 0.009
[2018-09-23 03:39] Train Step 4270/10000, Batch Size = 128, Examples/Sec = 1102.87, Accuracy = 1.00, Loss = 0.010
[2018-09-23 03:39] Train Step 4280/10000, Batch Size = 128, Examples/Sec = 1106.68, Accuracy = 0.99, Loss = 0.026
[2018-09-23 03:39] Train Step 4290/10000, Batch Size = 128, Examples/Sec = 1117.87, Accuracy = 1.00, Loss = 0.008
[2018-09-23 03:39] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 1101.16, Accuracy = 1.00, Loss = 0.005
[2018-09-23 03:39] Train Step 4310/10000, Batch Size = 128, Examples/Sec = 1103.48, Accuracy = 1.00, Loss = 0.004
[2018-09-23 03:39] Train Step 4320/10000, Batch Size = 128, Examples/Sec = 1114.81, Accuracy = 1.00, Loss = 0.005
[2018-09-23 03:39] Train Step 4330/10000, Batch Size = 128, Examples/Sec = 1123.44, Accuracy = 1.00, Loss = 0.004
[2018-09-23 03:39] Train Step 4340/10000, Batch Size = 128, Examples/Sec = 1096.67, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:39] Train Step 4350/10000, Batch Size = 128, Examples/Sec = 1102.49, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:40] Train Step 4360/10000, Batch Size = 128, Examples/Sec = 1115.97, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:40] Train Step 4370/10000, Batch Size = 128, Examples/Sec = 983.24, Accuracy = 0.78, Loss = 0.483
[2018-09-23 03:40] Train Step 4380/10000, Batch Size = 128, Examples/Sec = 992.77, Accuracy = 0.96, Loss = 0.138
[2018-09-23 03:40] Train Step 4390/10000, Batch Size = 128, Examples/Sec = 992.56, Accuracy = 1.00, Loss = 0.030
[2018-09-23 03:40] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 994.24, Accuracy = 1.00, Loss = 0.027
[2018-09-23 03:40] Train Step 4410/10000, Batch Size = 128, Examples/Sec = 991.28, Accuracy = 1.00, Loss = 0.021
[2018-09-23 03:40] Train Step 4420/10000, Batch Size = 128, Examples/Sec = 991.85, Accuracy = 1.00, Loss = 0.020
[2018-09-23 03:40] Train Step 4430/10000, Batch Size = 128, Examples/Sec = 1001.87, Accuracy = 1.00, Loss = 0.013
[2018-09-23 03:40] Train Step 4440/10000, Batch Size = 128, Examples/Sec = 993.93, Accuracy = 1.00, Loss = 0.009
[2018-09-23 03:40] Train Step 4450/10000, Batch Size = 128, Examples/Sec = 1005.17, Accuracy = 1.00, Loss = 0.011
[2018-09-23 03:40] Train Step 4460/10000, Batch Size = 128, Examples/Sec = 1006.33, Accuracy = 0.77, Loss = 1.129
[2018-09-23 03:40] Train Step 4470/10000, Batch Size = 128, Examples/Sec = 1004.25, Accuracy = 1.00, Loss = 0.036
[2018-09-23 03:40] Train Step 4480/10000, Batch Size = 128, Examples/Sec = 994.86, Accuracy = 1.00, Loss = 0.020
[2018-09-23 03:40] Train Step 4490/10000, Batch Size = 128, Examples/Sec = 996.33, Accuracy = 1.00, Loss = 0.010
[2018-09-23 03:40] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 996.70, Accuracy = 1.00, Loss = 0.008
[2018-09-23 03:40] Train Step 4510/10000, Batch Size = 128, Examples/Sec = 989.74, Accuracy = 1.00, Loss = 0.008
[2018-09-23 03:40] Train Step 4520/10000, Batch Size = 128, Examples/Sec = 992.11, Accuracy = 1.00, Loss = 0.007
[2018-09-23 03:40] Train Step 4530/10000, Batch Size = 128, Examples/Sec = 997.37, Accuracy = 1.00, Loss = 0.005
[2018-09-23 03:40] Train Step 4540/10000, Batch Size = 128, Examples/Sec = 1001.79, Accuracy = 1.00, Loss = 0.005
[2018-09-23 03:40] Train Step 4550/10000, Batch Size = 128, Examples/Sec = 1006.24, Accuracy = 1.00, Loss = 0.004
[2018-09-23 03:40] Train Step 4560/10000, Batch Size = 128, Examples/Sec = 995.41, Accuracy = 1.00, Loss = 0.005
[2018-09-23 03:40] Train Step 4570/10000, Batch Size = 128, Examples/Sec = 992.60, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:40] Train Step 4580/10000, Batch Size = 128, Examples/Sec = 1001.35, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:40] Train Step 4590/10000, Batch Size = 128, Examples/Sec = 1010.69, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:40] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 993.28, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:40] Train Step 4610/10000, Batch Size = 128, Examples/Sec = 993.79, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:40] Train Step 4620/10000, Batch Size = 128, Examples/Sec = 996.99, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:40] Train Step 4630/10000, Batch Size = 128, Examples/Sec = 1010.11, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:40] Train Step 4640/10000, Batch Size = 128, Examples/Sec = 992.39, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:40] Train Step 4650/10000, Batch Size = 128, Examples/Sec = 993.23, Accuracy = 0.80, Loss = 1.013
[2018-09-23 03:40] Train Step 4660/10000, Batch Size = 128, Examples/Sec = 997.18, Accuracy = 1.00, Loss = 0.029
[2018-09-23 03:40] Train Step 4670/10000, Batch Size = 128, Examples/Sec = 1000.11, Accuracy = 1.00, Loss = 0.019
[2018-09-23 03:40] Train Step 4680/10000, Batch Size = 128, Examples/Sec = 990.02, Accuracy = 1.00, Loss = 0.016
[2018-09-23 03:40] Train Step 4690/10000, Batch Size = 128, Examples/Sec = 994.61, Accuracy = 1.00, Loss = 0.011
[2018-09-23 03:40] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 1007.49, Accuracy = 1.00, Loss = 0.007
[2018-09-23 03:40] Train Step 4710/10000, Batch Size = 128, Examples/Sec = 993.75, Accuracy = 1.00, Loss = 0.006
[2018-09-23 03:40] Train Step 4720/10000, Batch Size = 128, Examples/Sec = 995.37, Accuracy = 1.00, Loss = 0.005
[2018-09-23 03:40] Train Step 4730/10000, Batch Size = 128, Examples/Sec = 989.96, Accuracy = 1.00, Loss = 0.004
[2018-09-23 03:40] Train Step 4740/10000, Batch Size = 128, Examples/Sec = 991.24, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:40] Train Step 4750/10000, Batch Size = 128, Examples/Sec = 995.54, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:40] Train Step 4760/10000, Batch Size = 128, Examples/Sec = 1002.35, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:40] Train Step 4770/10000, Batch Size = 128, Examples/Sec = 996.58, Accuracy = 1.00, Loss = 0.003
[2018-09-23 03:40] Train Step 4780/10000, Batch Size = 128, Examples/Sec = 993.92, Accuracy = 1.00, Loss = 0.002
[2018-09-23 03:40] Train Step 4790/10000, Batch Size = 128, Examples/Sec = 998.33, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:40] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 1008.85, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:40] Train Step 4810/10000, Batch Size = 128, Examples/Sec = 1177.92, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:41] Train Step 4820/10000, Batch Size = 128, Examples/Sec = 1173.58, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:41] Train Step 4830/10000, Batch Size = 128, Examples/Sec = 1181.03, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:41] Train Step 4840/10000, Batch Size = 128, Examples/Sec = 1144.90, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:41] Train Step 4850/10000, Batch Size = 128, Examples/Sec = 1171.80, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4860/10000, Batch Size = 128, Examples/Sec = 1171.20, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4870/10000, Batch Size = 128, Examples/Sec = 1143.94, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4880/10000, Batch Size = 128, Examples/Sec = 1174.99, Accuracy = 1.00, Loss = 0.001
[2018-09-23 03:41] Train Step 4890/10000, Batch Size = 128, Examples/Sec = 1176.00, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 1182.12, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4910/10000, Batch Size = 128, Examples/Sec = 1174.03, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4920/10000, Batch Size = 128, Examples/Sec = 1152.44, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4930/10000, Batch Size = 128, Examples/Sec = 1146.73, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4940/10000, Batch Size = 128, Examples/Sec = 1184.32, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4950/10000, Batch Size = 128, Examples/Sec = 1163.03, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4960/10000, Batch Size = 128, Examples/Sec = 1157.09, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4970/10000, Batch Size = 128, Examples/Sec = 1165.62, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4980/10000, Batch Size = 128, Examples/Sec = 1177.05, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 4990/10000, Batch Size = 128, Examples/Sec = 1170.90, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 1175.48, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5010/10000, Batch Size = 128, Examples/Sec = 1171.41, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5020/10000, Batch Size = 128, Examples/Sec = 1171.37, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5030/10000, Batch Size = 128, Examples/Sec = 1155.31, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5040/10000, Batch Size = 128, Examples/Sec = 1176.29, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5050/10000, Batch Size = 128, Examples/Sec = 1175.54, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5060/10000, Batch Size = 128, Examples/Sec = 1176.73, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5070/10000, Batch Size = 128, Examples/Sec = 1172.06, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5080/10000, Batch Size = 128, Examples/Sec = 1141.69, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5090/10000, Batch Size = 128, Examples/Sec = 1174.90, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 1175.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5110/10000, Batch Size = 128, Examples/Sec = 1163.90, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5120/10000, Batch Size = 128, Examples/Sec = 1176.19, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5130/10000, Batch Size = 128, Examples/Sec = 1173.21, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5140/10000, Batch Size = 128, Examples/Sec = 1177.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5150/10000, Batch Size = 128, Examples/Sec = 1174.31, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5160/10000, Batch Size = 128, Examples/Sec = 1164.64, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5170/10000, Batch Size = 128, Examples/Sec = 1174.23, Accuracy = 1.00, Loss = 0.000
[2018-09-23 03:41] Train Step 5180/10000, Batch Size = 128, Examples/Sec = 1173.94, Accuracy = 1.00, Loss = 0.000
